7791293034973;DES SUAVE INVISIBLE 150ML;1;15/07/2022;10:23:21
7897042013500;SH SKALA ANTIRESIDUOS (NOVO) 350ML;1;15/07/2022;9:26:47
7897042013746;KIT SKALA SH+COND ABACATE 700ML;1;15/07/2022;8:52:27
7897169204881;PIRANHA PLASTICA ESPECIAL C/6 REF.488;1;15/07/2022;10:16:29
11;ESMALTE BELLA CHICK;1;15/07/2022;8:54:24
11;ESMALTE BELLA CHICK;2;15/07/2022;9:16:44
11;ESMALTE BELLA CHICK;2;15/07/2022;9:42:21
11;ESMALTE BELLA CHICK;3;15/07/2022;9:54:55
11;ESMALTE BELLA CHICK;1;15/07/2022;10:11:35
11;ESMALTE BELLA CHICK;1;15/07/2022;10:12:46
7898923148755;ESC ESCOBEL PROF MADEIRA REDONDA REF.755;1;15/07/2022;9:34:14
7897042015450;KIT SKALA SH+COND CRESPO DIVINO 700ML;1;15/07/2022;8:15:22
7898623957350;KIT SALON LINE SH+COND HIDRA KIDS 600ML;1;15/07/2022;9:44:08
7898136150026;ALGODAO NATHY 50GR;1;15/07/2022;8:48:40
7898658621066;AMPOLA SKAFE CRESCIMENTO 10ML (NOVO);2;15/07/2022;8:44:04
7898658623855;CR TRAT SKAFE ULTRA ATIVADO MANDIOCA (NOVA)500GR;1;15/07/2022;8:54:24
7896032637412;MASCARA TRACTA CURVA ALONGA;1;15/07/2022;10:10:39
7897169229396;TIGELA SANTA CLARA REF.2939;1;15/07/2022;8:52:27
7898623959095;DEFRIZANTE SALON LINE LISO EXTREMO 200ML;1;15/07/2022;8:29:45
7896902211162;OLEO CAPILAR FARMAX CENOURA 100ML;1;15/07/2022;9:58:53
6;ESMALTE NOVO TOQUE;1;15/07/2022;8:45:25
7897169229440;CLIPS SANTA CLARA REF.2944;1;15/07/2022;8:41:02
7897169229440;CLIPS SANTA CLARA REF.2944;1;15/07/2022;8:41:02
7898144124385;ESC LANDS RAQUETE REF.0652;1;15/07/2022;8:21:06
7896509976600;TINT BELA E COR SEM AMONIA 2.0 112GR;1;15/07/2022;9:52:50
7899572811106;CR PENTEAR LOLA KIDS LISINHO 250GR;1;15/07/2022;10:21:42
7898965666613;OLEO CAPILAR DABELLE  BLEND 40ML;1;15/07/2022;9:36:58
7899884213438;TINT ALTA MODA 12.00 (NOVA)150GR;1;15/07/2022;10:14:08
7899884213438;TINT ALTA MODA 12.00 (NOVA)150GR;1;15/07/2022;10:14:08
7897517922764;BATOM BELLIZ CACAU 3.5 GR;1;15/07/2022;8:44:04
7898192700562;ACETONA PFFILL 80ML;1;15/07/2022;9:16:44
7898580478554;BOTOX PLANCTON QUIABO 300GR;1;15/07/2022;9:37:54
7899596534197;PO COMPACATO ZANPHY N.65;1;15/07/2022;9:21:28
7898610375037;CR TRAT HASKELL MANDIOCA 300GR (NOVO);1;15/07/2022;9:34:14
7898961644714;HENNA SOBRANCELHAS MIKA CASTANHO ESCURO;1;15/07/2022;10:16:29
7897042016365;CR PENTEAR SKALA CRESPO DIVINO 250GR;1;15/07/2022;8:15:22
736532509710;BATOM TOP! COR:TU VENS 3,5GR;1;15/07/2022;9:21:28
7908119280593;SERUM ROSA SELVAGEM LIFTING MORANGO;1;15/07/2022;9:18:01
7898497189338;SH HAIR FLY TANOX TRAT OURO HIDRICA 500ML;1;15/07/2022;9:18:01
7898497189345;COND HAIR FLY TANOX TRAT OURO HIDRICA 500ML;1;15/07/2022;9:18:01
7898497189321;CR TRAT HAIR FLY TANOX TRAT OURO HIDRICA 1KG;1;15/07/2022;9:18:01
7898497189260;CR TRAT HAIR FLY TANOX TRAT EXTRATO BABOSA 1KG;1;15/07/2022;8:16:28
7898497189253;CR PENTEAR HAIR FLY KIDS UMIDIBRILHO 300ML;1;15/07/2022;8:15:22
7896111953655;ESMALTE IMPALA COR DA MODA ROSA CANDY;1;15/07/2022;9:54:55
7896111907665;ESMALTE IMPALA COR SUA MODA INCOLOR;1;15/07/2022;8:44:04
7891182036696;ESMALTE RISQUE DOCE ORGULHO;1;15/07/2022;8:49:35
7899026425958;ESMALTE COLORAMA MELANCIA;1;15/07/2022;10:06:33
7899026401822;ESMALTE COLORAMA FORTALECEDOR;1;15/07/2022;10:06:33
7899026400894;ESMALTE COLORAMA CAFE;1;15/07/2022;8:16:28
6906588231499;LIXA BILANJY REF.QBM00934;1;15/07/2022;10:06:33
7898632470086;ARGILA LABOTRAT VERDE 100GR;1;15/07/2022;8:17:41
